x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89615.95888635822,43151.04664185793,0.0,0.0,0.0,0.8761631635678019,0.4820146375441945,22.324648387652083
89614.00631165795,43154.40050199353,0.0,0.0,0.0,0.8490782512051621,0.5282670946882682,19.44437859685373
89612.9353552988,43157.18501659244,0.0,0.0,0.0,0.7908634308529623,0.6119926745799182,16.899690287115533
89612.59379741896,43159.8495179356,0.0,0.0,0.0,0.7018147886755087,0.7123594615054614,15.424193369251444
89613.01475692901,43162.50910296689,0.0,0.0,0.0,0.6140691621836482,0.7892522182769411,12.427076723772778
89613.61455677818,43163.87425233123,0.0,0.0,0.0,0.4582129329765774,0.8888424540113972,10.402307255180396
89615.02979347961,43165.33864275159,0.0,0.0,0.0,0.3095290665154983,0.9508899815341648,12.770268345831395
89616.87038241085,43166.24510952436,0.0,0.0,0.0,0.1553684505416582,0.9878565910982648,12.95767270502769
89618.66225645605,43166.51023946424,0.0,0.0,0.0,-0.0252750812067796,0.9996805341057664,11.064293052891594
89620.65682327891,43166.05352068565,0.0,0.0,0.0,-0.1790080913289066,0.983847601632886,13.52774033776883
89622.14771604085,43165.19847630798,0.0,0.0,0.0,-0.3525185270345706,0.9358048344058588,11.78897384813731
89624.66760285269,43162.53208826862,0.0,0.0,0.0,-0.4494210624273601,0.8933200482731052,20.796079931473912
89627.31642772155,43158.23547676124,0.0,0.0,0.0,-0.5197518774104294,0.8543172630401038,21.31261509459216
89629.5826044,43153.0374306,0.0,0.0,0.0,-0.5560135366496701,0.8311732352899279,16.686528390489343
89630.50597862397,43150.51193170732,0.0,0.0,0.0,-0.5272520237159878,0.8497089522226982,13.96713923190974
89631.95723168635,43148.24538928588,0.0,0.0,0.0,-0.510567555060917,0.8598376426507026,15.287367155147964
89633.09617674217,43145.76052445416,0.0,0.0,0.0,-0.5266281092013659,0.8500957796619121,15.887835290436133
89635.15436626149,43141.81725293961,0.0,0.0,0.0,-0.4944260323257502,0.8692197067247246,18.11937698130491
89636.69408271735,43139.70966750061,0.0,0.0,0.0,-0.3866984649329243,0.9222062118737436,15.72890958294289
89638.90874594536,43137.99697552738,0.0,0.0,0.0,-0.2797642261542926,0.9600687359581552,14.638844515573378
89640.70226509724,43137.15693416836,0.0,0.0,0.0,-0.155812158341574,0.9877867033489266,12.365284764969816
89642.2985422819,43136.900284304415,0.0,0.0,0.0,0.0153075960497622,0.9998828318874052,11.035803726549462
89644.15265030655,43137.26260551975,0.0,0.0,0.0,0.1845967753185377,0.9828143418479388,12.322863884608632
89645.90324222717,43138.303904490014,0.0,0.0,0.0,0.3246190593177013,0.9458448426289012,12.578499532014742
89646.8947454792,43139.39611527384,0.0,0.0,0.0,0.5294954784622007,0.8483127597107597,10.606115096813287
89647.74933517537,43142.079375876405,0.0,0.0,0.0,0.6376544283716898,0.7703225493116331,14.795814197810332
89647.8209589899,43144.267326556255,0.0,0.0,0.0,0.7303107708170671,0.6831150547518194,12.290374868638231
89647.50772811711,43145.693188025056,0.0,0.0,0.0,0.8411802457831664,0.5407548373377458,10.285796979256364
89645.4164063175,43149.53634193506,0.0,0.0,0.0,0.8670976486529978,0.4981382014064395,21.350024074562143
89643.32092608217,43152.87351068001,0.0,0.0,0.0,0.8900402215320103,0.4558820067246018,18.986871336060428
89641.40989826922,43155.10038023927,0.0,0.0,0.0,0.919985018025711,0.3919535260821521,16.417473816660046
89639.6842574349,43156.65946824975,0.0,0.0,0.0,0.91215372019186,0.4098482533086485,14.051287170348116
89636.11638924842,43161.06063422895,0.0,0.0,0.0,0.9062696978467216,0.4226999346638365,25.508688336444
89632.3975663327,43165.34658783915,0.0,0.0,0.0,0.9084110636106192,0.4180781500028714,24.90166279259729
89629.69102239802,43168.564292380725,0.0,0.0,0.0,0.9034666135216324,0.4286584634085199,22.13027228011136
89626.9586888565,43172.00697712278,0.0,0.0,0.0,0.912255419471374,0.4096218373635707,18.80154133377489
89623.94862930002,43175.02350879999,0.0,0.0,0.0,0.9322443335306294,0.3618293832734324,14.87928529715278
89622.26593288203,43176.29583480237,0.0,0.0,0.0,0.9220855961831688,0.3869859859368687,12.4898557601173
89620.82810109944,43178.20277251637,0.0,0.0,0.0,0.8641320716858684,0.5032651017941631,12.735934337432084
89620.22252859152,43179.897633408575,0.0,0.0,0.0,0.7225373767307871,0.6913318589700553,10.315536677279388
89620.5994787648,43183.37949522483,0.0,0.0,0.0,0.6359471362834235,0.7717326219960595,13.311695122265789
89621.22812857988,43185.06162961108,0.0,0.0,0.0,0.4869554367329679,0.873426815844467,11.024176660624471
89622.58594877397,43186.5935217326,0.0,0.0,0.0,0.3339147472267276,0.9426032790015696,13.294720223770538
89624.39843337433,43187.63009364029,0.0,0.0,0.0,0.1883597095926675,0.9821001068130304,13.589684599816998
89626.44430881161,43188.13005343212,0.0,0.0,0.0,0.0373266039955201,0.9993031194958624,13.328145882626869
89628.81332859171,43187.96037038199,0.0,0.0,0.0,-0.1609400465222831,0.9869641844694292,14.560856271021114
89632.36268670365,43186.14715802025,0.0,0.0,0.0,-0.2719340642183112,0.9623158861401548,18.981481746012875
89635.7934716133,43183.673077827865,0.0,0.0,0.0,-0.2814611913928038,0.9595726120204472,19.346217962759276
89638.29853335247,43182.33716338659,0.0,0.0,0.0,-0.1873730739306293,0.9822888226818968,16.919418098915013
89640.55609081732,43181.78751592524,0.0,0.0,0.0,-0.0387015087454386,0.9992508159720596,14.636872506424243
89643.78881061256,43181.9112418397,0.0,0.0,0.0,0.0771497963443323,0.9970195128100694,19.175946944022296
89647.26099364356,43182.83142305692,0.0,0.0,0.0,0.1810380298243888,0.9834760961799244,22.590034447978876
89651.01475808963,43184.664849972905,0.0,0.0,0.0,0.2281379106281466,0.9736288274975344,20.653405492490677
89655.03820294313,43186.68782355607,0.0,0.0,0.0,0.2041490047620189,0.9789398264728416,16.93983580392343
89657.56190437253,43187.519701210826,0.0,0.0,0.0,0.1125638157540658,0.9936444974853356,14.303238621847944
89659.33077183079,43187.673023799856,0.0,0.0,0.0,-0.0305927922431263,0.999531930987084,12.228742295040965
89661.42668119531,43187.2829000122,0.0,0.0,0.0,-0.1354544701517794,0.990783571985275,10.935293608593213
89662.4651057,43186.7996826,0.0,0.0,0.0,-0.337299036765163,0.9413975567194198,9.169232507000084
89663.71156521043,43185.40441799056,0.0,0.0,0.0,-0.5254964669614179,0.8507957823185699,12.62273182446116
89664.565141617,43182.60539666906,0.0,0.0,0.0,-0.6304934236501336,0.7761945907657004,14.204271419496452
89664.71355711974,43180.61938908509,0.0,0.0,0.0,-0.712743256710646,0.7014250138207949,11.83314909755683
89664.5120400592,43179.28819767104,0.0,0.0,0.0,-0.820229095328072,0.5720351660320303,9.913945802733195
89663.64559934911,43177.71918109628,0.0,0.0,0.0,-0.897366848138936,0.4412853270404442,11.19873910160332
89662.57556836362,43176.77619305549,0.0,0.0,0.0,-0.9725142205035552,0.2328434901781938,10.359689340137248
89659.87465599905,43175.803665550826,0.0,0.0,0.0,-0.993879222783022,0.110472125534978,13.437902357418904
89655.15825352003,43175.10666054026,0.0,0.0,0.0,-0.9982919666741892,0.058422164233959,17.56351674623834
89652.26118165968,43174.90948979525,0.0,0.0,0.0,-0.9966292927589648,0.0820368991050116,14.780397016904184
89649.44711607648,43174.16002928564,0.0,0.0,0.0,-0.9819011416974884,0.1893941602404057,16.37905597375501
89647.14359608165,43172.85898891397,0.0,0.0,0.0,-0.9528034559444248,0.3035878362852513,13.647767856813118
89645.9522497708,43171.68126988004,0.0,0.0,0.0,-0.8892915652445313,0.4573406957454492,11.590084601559845
89645.2577427747,43170.22181629785,0.0,0.0,0.0,-0.7683340060906718,0.6400491036511649,10.078639942414537
89645.27974436736,43168.02032857103,0.0,0.0,0.0,-0.6548830221961393,0.7557302608995163,13.37775308717364
89645.80944624536,43166.38302699985,0.0,0.0,0.0,-0.5044279385510801,0.8634537942525401,11.20793403887949
89647.78423993316,43163.57796374442,0.0,0.0,0.0,-0.4349319474016685,0.9004633258103254,12.595690613614266
89649.02619,43162.3300419,0.0,0.0,0.0,-0.276526463604482,0.961006303270899,10.201593030410592
89651.7586664,43161.08423030001,0.0,0.0,0.0,-0.2100090425593332,0.9776994436140956,16.36217693090433
89653.94194547692,43160.11609265432,0.0,0.0,0.0,-0.1548558186555422,0.9879370807032812,13.917018241294777
89656.2799390973,43159.63113996922,0.0,0.0,0.0,-0.0337959639341093,0.9994287532494572,14.646463708350849
89658.55913174909,43159.80347228067,0.0,0.0,0.0,0.1011795780147488,0.9948681787014586,14.3795583811992
89660.36269439998,43160.4702638,0.0,0.0,0.0,0.2601714929132416,0.9655624238107524,12.13105794978013
89662.0890312581,43161.85466434504,0.0,0.0,0.0,0.4403636173069745,0.8978195166915879,13.22351770069286
89663.50851045191,43164.53375204359,0.0,0.0,0.0,0.5186868120354597,0.8549643214897868,16.755154742998833
89664.9295575426,43167.308571423375,0.0,0.0,0.0,0.4995070860835289,0.8663098007943475,13.568041861687732
89666.24008676934,43169.25256970795,0.0,0.0,0.0,0.4435722839644088,0.8962386004288132,10.555220675678347
89667.0347757639,43170.06847228404,0.0,0.0,0.0,0.284669519649304,0.958625716629089,8.72381535811698
89668.56432075387,43170.76645840365,0.0,0.0,0.0,0.1415735462005187,0.9899277403003764,11.739009962503507
89669.98681080271,43170.93046747991,0.0,0.0,0.0,-0.1466372970115608,0.989190327047906,9.851063930450447
89673.37972691063,43169.30671152495,0.0,0.0,0.0,-0.271301989433405,0.9624942755827052,19.94890983089444
89675.73726930562,43167.40885739248,0.0,0.0,0.0,-0.3877774209881371,0.921753042724454,17.77341450157588
89677.75615612444,43164.83256744073,0.0,0.0,0.0,-0.4853252738261486,0.874333676913782,20.60704109380713
89679.18617515403,43161.87494244048,0.0,0.0,0.0,-0.5751026455778304,0.8180812594414937,18.866770983243192
89679.76096935035,43159.25982174534,0.0,0.0,0.0,-0.6699513056694413,0.7424050431077438,16.950645592915613
89679.7003982,43156.8762018,0.0,0.0,0.0,-0.764038519998422,0.6451706285616394,14.609327971629378
89678.74484968749,43154.140451875006,0.0,0.0,0.0,-0.841512004398263,0.540238416306743,16.228362684190145
89677.49765501254,43152.065050924575,0.0,0.0,0.0,-0.9069143832926296,0.4213149669510319,16.879250322757056
89675.29803206769,43150.03588172854,0.0,0.0,0.0,-0.9551694118702696,0.296059782184955,18.611272643209077
89672.1227492,43148.3789591,0.0,0.0,0.0,-0.9810779518495876,0.1936131513989131,19.536519944108417
89669.0645828316,43147.47586995397,0.0,0.0,0.0,-0.9947162320305076,0.1026626404055013,16.817408012956893
89664.99706734373,43146.88887437501,0.0,0.0,0.0,-0.9972633249742324,0.0739314592128325,12.90305937327564
89661.97557671875,43147.34209796876,0.0,0.0,0.0,-0.9961040565947024,0.0881856475600074,10.168189353357317
89659.86053328124,43146.58672531251,0.0,0.0,0.0,-0.9440027010925556,0.3299377218960563,8.339327796278551
89657.29226624999,43143.716309218755,0.0,0.0,0.0,-0.8652716534712609,0.5013032671937319,13.211700171483788
89655.93259546874,43140.09052046876,0.0,0.0,0.0,-0.7984119552012985,0.6021115758658354,22.906187591775225
89656.10280467775,43136.43740079851,0.0,0.0,0.0,-0.726569149559523,0.6870933494863355,21.128621109746785
89656.31063201671,43132.92479254385,0.0,0.0,0.0,-0.694695158042826,0.7193042731639046,20.195247868498743
89656.34212054701,43129.56413445773,0.0,0.0,0.0,-0.7277403572696226,0.685852733756367,17.42593075808535
89655.94153204367,43126.70220224586,0.0,0.0,0.0,-0.7790086740519087,0.6270131463947843,14.63141417393236
89655.31573603008,43124.87237046655,0.0,0.0,0.0,-0.8667053279991171,0.4988204831579621,12.414825630592334
89653.76031428309,43122.94786782556,0.0,0.0,0.0,-0.9256675924040494,0.37833782307997,13.847891311383204
89652.3094709018,43121.92208778632,0.0,0.0,0.0,-0.990115199526605,0.140256520940708,11.691105994836285
89648.15472157717,43121.32720628148,0.0,0.0,0.0,-0.9997746484770992,0.021228571842991,17.36781587087961
89642.64333248076,43121.5114134994,0.0,0.0,0.0,0.9996846155060174,0.0251131344237676,11.43208480525056
89639.82167698484,43121.74614043719,0.0,0.0,0.0,0.9980880997547076,0.0618073226085471,6.551267468434045
89638.93046146828,43121.973028106186,0.0,0.0,0.0,0.9863463625450202,0.164684100915078,3.796073594867158
89638.71752852254,43122.12541911607,0.0,0.0,0.0,0.927220069293368,0.3745169463450246,2.5085734890658253
89669.82634826486,43133.24935924902,0.0,0.0,0.0,0.8294449767945982,0.5585884267241924,2.5085734890658253
