x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89613.4442126913,43155.735492969565,0.0,0.0,0.0,0.7904796175565814,0.611108857277208,16.666666666666668
89613.08661564783,43156.97962531739,0.0,0.0,0.0,0.7487531308846569,0.6588351831250748,16.666666666666668
89612.72901860435,43158.22375766521,0.0,0.0,0.0,0.7070266442127323,0.7065615089729416,16.666666666666668
89612.70730199131,43159.51907403043,0.0,0.0,0.0,0.650431108468809,0.7548015428176956,16.666666666666668
89612.7229054261,43160.820077508695,0.0,0.0,0.0,0.5921834561613302,0.8030986553287704,16.666666666666668
89613.001749,43162.06361436956,0.0,0.0,0.0,0.50709481864569,0.8539444519151353,16.666666666666668
89613.456086,43163.268840152174,0.0,0.0,0.0,0.404112190991275,0.9064893712183604,16.666666666666668
89614.06947413043,43164.3498264913,0.0,0.0,0.0,0.3012074161556798,0.9500708395287948,16.666666666666668
89615.05398156522,43165.14092079565,0.0,0.0,0.0,0.1984842978973302,0.9727375888560518,16.666666666666668
89616.038489,43165.9320151,0.0,0.0,0.0,0.0957611796389805,0.9954043381833084,16.666666666666668
89617.3046953913,43166.17791740435,0.0,0.0,0.0,-0.0204245444686697,0.9909633391487042,16.666666666666668
89618.57090178262,43166.423819708696,0.0,0.0,0.0,-0.1366102685763211,0.9865223401140994,16.666666666666668
89619.79061094784,43166.19611844783,0.0,0.0,0.0,-0.2325888142692876,0.9678188257410444,16.666666666666668
89620.99039273044,43165.765444230434,0.0,0.0,0.0,-0.3199071406416751,0.943002804794368,16.666666666666668
89622.08831738262,43165.14557456957,0.0,0.0,0.0,-0.3829370022305383,0.9234269362757088,16.666666666666668
89623.03345633914,43164.24191174348,0.0,0.0,0.0,-0.4095341666441146,0.9117112963990754,16.666666666666668
89623.96470431739,43163.32770675652,0.0,0.0,0.0,-0.4366998175321482,0.8994435142381539,16.666666666666668
89624.7709334913,43162.31862232174,0.0,0.0,0.0,-0.4689818466902974,0.8822064515186395,16.666666666666668
89625.57716266521,43161.30953788696,0.0,0.0,0.0,-0.5012638758484467,0.8649693887991251,16.666666666666668
89626.24040592609,43160.201191052176,0.0,0.0,0.0,-0.5174553832981555,0.8555675010400283,16.666666666666668
89626.8679027087,43159.06802861739,0.0,0.0,0.0,-0.529624260320754,0.8481244070210361,16.666666666666668
89627.45800453478,43157.91459261739,0.0,0.0,0.0,-0.5404555254010991,0.8413038298991701,16.666666666666668
89628.01071140435,43156.740883052174,0.0,0.0,0.0,-0.5499491785391903,0.8351057696744303,16.666666666666668
89628.55111407391,43155.56152541739,0.0,0.0,0.0,-0.5585477984513018,0.8294629960963257,16.666666666666668
89629.04229994348,43154.35957550435,0.0,0.0,0.0,-0.5635662854594933,0.8260413691047619,16.666666666666668
89629.53348581304,43153.1576255913,0.0,0.0,0.0,-0.5685847724676848,0.8226197421131981,16.666666666666668
89629.99397878695,43151.94454412608,0.0,0.0,0.0,-0.533100213711028,0.8444096907844111,16.666666666666668
89630.45106143913,43150.73022582174,0.0,0.0,0.0,-0.4931153165360546,0.8690009256403772,16.666666666666668
89631.05608528641,43149.59450283295,0.0,0.0,0.0,-0.4964200573814872,0.8672553276959537,16.666666666666668
89631.75973659712,43148.511176721215,0.0,0.0,0.0,-0.528584556907192,0.8479518412179361,16.666666666666668
89632.37716895671,43147.460292257056,0.0,0.0,0.0,-0.5468714182460511,0.8371168794191087,16.666666666666668
89632.79342376374,43146.48510497059,0.0,0.0,0.0,-0.5327771238156013,0.8460418085383937,16.666666666666668
89633.20967857075,43145.509917684125,0.0,0.0,0.0,-0.5186828293851513,0.8549667376576787,16.666666666666668
89633.75261962341,43144.46747610205,0.0,0.0,0.0,-0.5076642573565151,0.8614318505857087,16.666666666666668
89634.29556067605,43143.425034519976,0.0,0.0,0.0,-0.496645685327879,0.8678969635137387,16.666666666666668
89634.96518797432,43142.26489792056,0.0,0.0,0.0,-0.450510422064912,0.8899028717012036,16.666666666666668
89635.68910937784,43141.05432059943,0.0,0.0,0.0,-0.3893251482729466,0.9185691207141404,16.666666666666668
89636.52161899189,43139.978251869536,0.0,0.0,0.0,-0.3317019492584325,0.9421790692699488,16.666666666666668
89637.51701092174,43139.1039460265,0.0,0.0,0.0,-0.2794218624100953,0.9582045671400636,16.666666666666668
89638.51240285159,43138.266630046055,0.0,0.0,0.0,-0.2246322172327223,0.9737532280724024,16.666666666666668
89639.50779478143,43137.76222282892,0.0,0.0,0.0,-0.1472565470940235,0.985010356564753,16.666666666666668
89640.50318671128,43137.25781561178,0.0,0.0,0.0,-0.0698808769553248,0.9962674850571036,16.666666666666668
89641.44066492884,43137.07622901362,0.0,0.0,0.0,0.0204060068876972,0.9945147238550452,16.666666666666668
89642.36366471833,43136.9753475702,0.0,0.0,0.0,0.1139206941568003,0.989509490229384,16.666666666666668
89643.27761549028,43137.07622901362,0.0,0.0,0.0,0.200427174945683,0.9766018733294106,16.666666666666668
89644.1825172447,43137.3788733439,0.0,0.0,0.0,0.2799254492543453,0.9557918731551246,16.666666666666668
89645.065701357,43137.75549739936,0.0,0.0,0.0,0.3618277088748187,0.9298710201589778,16.666666666666668
89645.86201490088,43138.42804035554,0.0,0.0,0.0,0.453345909742536,0.8835067558753869,16.666666666666668
89646.65832844476,43139.10058331172,0.0,0.0,0.0,0.5448641106102534,0.837142491591796,16.666666666666668
89647.0800126623,43139.9849772991,0.0,0.0,0.0,0.6109272214600383,0.7863985565407371,16.666666666666668
89647.46007139915,43140.89291028994,0.0,0.0,0.0,0.6741619889744968,0.7351679914044039,16.666666666666668
89647.633812536,43142.26489792056,0.0,0.0,0.0,0.7401053729057138,0.6634128555981984,16.666666666666668
89647.67000860618,43143.946255311006,0.0,0.0,0.0,0.8078545011147699,0.577974672678744,16.666666666666668
89647.51617530793,43145.46620239197,0.0,0.0,0.0,0.855302223289863,0.5181294175304889,16.666666666666668
89646.91894015002,43146.60952541748,0.0,0.0,0.0,0.8553799980523749,0.5180009938483676,16.666666666666668
89646.32170499211,43147.75284844299,0.0,0.0,0.0,0.8554577728148866,0.5178725701662464,16.666666666666668
89645.68827376403,43148.96342576412,0.0,0.0,0.0,0.8669983791362328,0.4976006780646602,16.666666666666668
89645.05484253594,43150.17400308524,0.0,0.0,0.0,0.878538985457579,0.477328785963074,16.666666666666668
89644.34539956048,43151.313963395965,0.0,0.0,0.0,0.8905146693114373,0.4540265691754178,16.666666666666668
89643.60338012187,43152.42365927367,0.0,0.0,0.0,0.9026768149649436,0.4294256418080172,16.666666666666668
89642.85412146922,43153.43919913751,0.0,0.0,0.0,0.9137893909283328,0.4056249730358173,16.666666666666668
89642.09400399552,43154.31350498054,0.0,0.0,0.0,0.9233276123565464,0.3830246921564185,16.666666666666668
89641.32586522271,43155.17746412452,0.0,0.0,0.0,0.9304999900258746,0.3659178764577484,16.666666666666668
89640.48553475784,43155.94830297701,0.0,0.0,0.0,0.9163797738652322,0.3982522473856345,16.666666666666668
89639.64520429297,43156.719141829504,0.0,0.0,0.0,0.9022595577045898,0.4305866183135205,16.666666666666668
89638.83658348696,43157.68824751304,0.0,0.0,0.0,0.90130784109153,0.4331383872174075,16.666666666666668
89638.03589009565,43158.70691990435,0.0,0.0,0.0,0.903648249365366,0.4282445056152943,16.666666666666668
89637.22169292174,43159.71655653478,0.0,0.0,0.0,0.9057372643632684,0.4238193972035294,16.666666666666668
89636.39399196522,43160.717157404346,0.0,0.0,0.0,0.9075748860852374,0.4198630619821129,16.666666666666668
89635.56252006086,43161.714151282606,0.0,0.0,0.0,0.9092373033936884,0.4162754655125374,16.666666666666668
89634.71596436521,43162.69671719565,0.0,0.0,0.0,0.9101989030480676,0.4141628240503263,16.666666666666668
89633.86940866956,43163.67928310869,0.0,0.0,0.0,0.9111605027024468,0.4120501825881152,16.666666666666668
89633.01091271304,43164.65655068261,0.0,0.0,0.0,0.9092498778096932,0.416207529702581,16.666666666666668
89632.15109006087,43165.63322955217,0.0,0.0,0.0,0.9070201168561473,0.4210615422144554,16.666666666666668
89631.30324484348,43166.62548202174,0.0,0.0,0.0,0.9035274805672756,0.4284110927929309,16.666666666666668
89630.46338458262,43167.628116891305,0.0,0.0,0.0,0.899192927388187,0.437424335415807,16.666666666666668
89629.64035501305,43168.63843905217,0.0,0.0,0.0,0.8980620670590399,0.4397191533958052,16.666666666666668
89628.85659705653,43169.66669822609,0.0,0.0,0.0,0.9044064900464238,0.4263376472090862,16.666666666666668
89628.0728391,43170.6949574,0.0,0.0,0.0,0.9107509130338078,0.4129561410223672,16.666666666666668
89627.2485262739,43171.63594387826,0.0,0.0,0.0,0.9176605117871746,0.3968632567837912,16.666666666666668
89626.42421344783,43172.576930356525,0.0,0.0,0.0,0.9245701105405412,0.380770372545215,16.666666666666668
89625.4987442913,43173.51792097392,0.0,0.0,0.0,0.93108966275488,0.3643037471320491,16.666666666666668
89624.52992242173,43174.45891336522,0.0,0.0,0.0,0.937442052166778,0.3476769469297736,16.666666666666668
89623.54674506267,43175.35448712836,0.0,0.0,0.0,0.9246170634473824,0.3718096657906808,16.666666666666668
89622.54203446937,43176.18193294927,0.0,0.0,0.0,0.8830260075310454,0.457081663246363,16.666666666666668
89621.57626161611,43177.055808067234,0.0,0.0,0.0,0.8383081230868529,0.542575123238173,16.666666666666668
89620.96092842311,43178.34754685875,0.0,0.0,0.0,0.7654487818919555,0.6300617460551333,16.666666666666668
89620.34559523012,43179.63928565027,0.0,0.0,0.0,0.6925894406970581,0.7175483688720936,16.666666666666668
89620.3042715162,43180.908711701246,0.0,0.0,0.0,0.6380456206970843,0.7668176203672905,16.666666666666668
89620.40645017207,43182.17255956708,0.0,0.0,0.0,0.5880806809958414,0.8065325290320462,16.666666666666668
89620.69212443478,43183.401253739125,0.0,0.0,0.0,0.5121383735595209,0.8520530994389457,16.666666666666668
89621.16129430434,43184.59479421739,0.0,0.0,0.0,0.4102186983881224,0.903379331587989,16.666666666666668
89621.73857462608,43185.70955791304,0.0,0.0,0.0,0.311352489713788,0.948540702861096,16.666666666666668
89622.74829675653,43186.50921447826,0.0,0.0,0.0,0.2247001470277093,0.9690426306304594,16.666666666666668
89623.75801888696,43187.30887104348,0.0,0.0,0.0,0.1380478043416306,0.9895445583998228,16.666666666666668
89624.98513183043,43187.68780261304,0.0,0.0,0.0,0.0498541674404865,0.993815056891642,16.666666666666668
89626.23639930869,43188.01998696087,0.0,0.0,0.0,-0.0385107243734425,0.9962820632415116,16.666666666666668
89627.50010379564,43188.03919406522,0.0,0.0,0.0,-0.1217873609968746,0.9891780457925587,16.666666666666668
89628.77209962174,43187.84974967392,0.0,0.0,0.0,-0.2016718274933085,0.975693345811058,16.666666666666668
89629.98464148695,43187.53223864782,0.0,0.0,0.0,-0.2641155214624541,0.96433113641634,16.666666666666668
89631.05845744348,43186.91590547392,0.0,0.0,0.0,-0.2858640795345925,0.9579214050574488,16.666666666666668
89632.1322734,43186.2995723,0.0,0.0,0.0,-0.3076126376067309,0.9515116736985574,16.666666666666668
89633.22364235652,43185.51155908261,0.0,0.0,0.0,-0.2978848275952006,0.9545311715899591,16.666666666666668
89634.31501131305,43184.723545865214,0.0,0.0,0.0,-0.2881570175836691,0.9575506694813614,16.666666666666668
89635.4264504261,43183.97513825217,0.0,0.0,0.0,-0.2480651442177153,0.9670249776676214,16.666666666666668
89636.54649103478,43183.24370446956,0.0,0.0,0.0,-0.1949601008427217,0.9792656331231068,16.666666666666668
89637.6991706,43182.64146465217,0.0,0.0,0.0,-0.1365126597082742,0.9889296050643884,16.666666666666668
89638.90080860001,43182.23301578261,0.0,0.0,0.0,-0.0700516219346448,0.994728551734364,16.666666666666668
89640.10912963914,43181.86281440869,0.0,0.0,0.0,-0.0057442357265737,0.9997610872703668,16.666666666666668
89641.37759803043,43181.83684049565,0.0,0.0,0.0,0.0391802863914705,0.9978959226006152,16.666666666666668
89642.64606642174,43181.81086658261,0.0,0.0,0.0,0.0841048085095148,0.9960307579308636,16.666666666666668
89643.9242705,43181.99893583478,0.0,0.0,0.0,0.1226498340983167,0.9916087446980932,16.666666666666668
89645.2049085,43182.24051587826,0.0,0.0,0.0,0.159599985554808,0.9865475193245684,16.666666666666668
89646.45262367392,43182.58858709565,0.0,0.0,0.0,0.1917784998772875,0.9810779216151218,16.666666666666668
89647.66741602174,43183.04314948696,0.0,0.0,0.0,0.2191853770657547,0.9751999515697534,16.666666666666668
89648.86881481305,43183.52836946087,0.0,0.0,0.0,0.2404903756921476,0.9706493160157202,16.666666666666668
89650.01663937826,43184.13621976522,0.0,0.0,0.0,0.2373878600702393,0.9714080184270298,16.666666666666668
89651.16446394347,43184.744070069566,0.0,0.0,0.0,0.234285344448331,0.9721667208383394,16.666666666666668
89652.32742306522,43185.34036723044,0.0,0.0,0.0,0.2197052795951894,0.9753960055475857,16.666666666666668
89653.49206380435,43185.935380708695,0.0,0.0,0.0,0.2038499314941328,0.9788997994010468,16.666666666666668
89654.6722903261,43186.47342324783,0.0,0.0,0.0,0.1606876634584394,0.9850253963803832,16.666666666666668
89655.86290736956,43186.97348516087,0.0,0.0,0.0,0.099320782132988,0.9928988621103028,16.666666666666668
89657.07772815217,43187.36672780869,0.0,0.0,0.0,0.0300379046041138,0.9972301791094466,16.666666666666668
89658.34902432609,43187.51072550435,0.0,0.0,0.0,-0.0577156307327478,0.9932964824034468,16.666666666666668
89659.6203205,43187.6547232,0.0,0.0,0.0,-0.1454691660696094,0.989362785697447,16.666666666666668
89660.85718363043,43187.28296641739,0.0,0.0,0.0,-0.2659653323495946,0.95325352104334,16.666666666666668
89662.09404676087,43186.91120963478,0.0,0.0,0.0,-0.3864614986295798,0.9171442563892328,16.666666666666668
89662.88538772937,43186.29882774408,0.0,0.0,0.0,-0.4809261916049167,0.8706491287177995,16.666666666666668
89663.48579062849,43185.58332080705,0.0,0.0,0.0,-0.5642345388782618,0.8197029168960838,16.666666666666668
89663.98357743461,43184.610823922245,0.0,0.0,0.0,-0.6331396498422189,0.7720399255707135,16.666666666666668
89664.32744010129,43183.25284211578,0.0,0.0,0.0,-0.6804399063420951,0.7293017649898613,16.666666666666668
89664.63148709078,43181.91142106304,0.0,0.0,0.0,-0.7299904997062047,0.6811627870928015,16.666666666666668
89664.57719298551,43180.71904679395,0.0,0.0,0.0,-0.7997941248484184,0.5844164533498664,16.666666666666668
89664.52289888026,43179.52667252486,0.0,0.0,0.0,-0.869597749990632,0.4876701196069312,16.666666666666668
89663.99081664866,43178.51977869762,0.0,0.0,0.0,-0.9171641320232208,0.3743431675281971,16.666666666666668
89663.33928738549,43177.55925498085,0.0,0.0,0.0,-0.9591712032784032,0.256871060865513,16.666666666666668
89662.3940486987,43176.81787948715,0.0,0.0,0.0,-0.9838711263362,0.1713821648172263,16.666666666666668
89661.15510058831,43176.29565221651,0.0,0.0,0.0,-0.9912639011966112,0.117876479383337,16.666666666666668
89659.90709507391,43175.83897682609,0.0,0.0,0.0,-0.9971847122604136,0.0749837821841933,16.666666666666668
89658.62285994348,43175.64450895653,0.0,0.0,0.0,-0.9972176681377806,0.0745430379240393,16.666666666666668
89657.33862481304,43175.45004108696,0.0,0.0,0.0,-0.9972506240151472,0.0741022936638854,16.666666666666668
89656.06384997391,43175.2593891,0.0,0.0,0.0,-0.9980947299377436,0.0586020282068909,16.666666666666668
89654.79012627827,43175.0691611,0.0,0.0,0.0,-0.9990289636431428,0.0414284826169138,16.666666666666668
89653.52916988813,43174.94103664958,0.0,0.0,0.0,-0.9952437372557444,0.0727935880051638,16.666666666666668
89652.27672503503,43174.854314565535,0.0,0.0,0.0,-0.9883122041398138,0.1365177940455669,16.666666666666668
89651.00909607994,43174.64456232307,0.0,0.0,0.0,-0.9787218130365756,0.1993486151863465,16.666666666666668
89649.7060375536,43174.14773971094,0.0,0.0,0.0,-0.9629274199629528,0.2600948715613378,16.666666666666668
89648.40297902725,43173.65091709882,0.0,0.0,0.0,-0.94713302688933,0.3208411279363292,16.666666666666668
89647.40758709739,43172.889122426895,0.0,0.0,0.0,-0.8987932358873582,0.4199551216826902,16.666666666666668
89646.41219516755,43172.12732775498,0.0,0.0,0.0,-0.8504534448853863,0.5190691154290512,16.666666666666668
89645.82219922368,43171.226422751664,0.0,0.0,0.0,-0.777020335095769,0.6150393917286071,16.666666666666668
89645.40594441665,43170.265899034894,0.0,0.0,0.0,-0.6928329458257305,0.7096623605509607,16.666666666666668
89645.2503013149,43169.15964068523,0.0,0.0,0.0,-0.6134483526705748,0.7860611272422899,16.666666666666668
89645.48557577105,43167.83478038624,0.0,0.0,0.0,-0.5412679536877435,0.8351235907370805,16.666666666666668
89645.7642855114,43166.539729443975,0.0,0.0,0.0,-0.4731010350940228,0.8808491941010336,16.666666666666668
89646.43391280966,43165.51296271226,0.0,0.0,0.0,-0.4410554400023025,0.8965430562874446,16.666666666666668
89647.10354010791,43164.486195980535,0.0,0.0,0.0,-0.4090098449105822,0.9122369184738556,16.666666666666668
89647.85963058754,43163.60230324839,0.0,0.0,0.0,-0.3363949622292353,0.9368844631741792,16.666666666666668
89648.63733686252,43162.75412901613,0.0,0.0,0.0,-0.2536377576504792,0.9637704285029812,16.666666666666668
89649.6202066087,43162.05921329131,0.0,0.0,0.0,-0.2086675031902257,0.977961868662668,16.666666666666668
89650.80823982609,43161.51755607392,0.0,0.0,0.0,-0.2014841988484797,0.9794587836532378,16.666666666666668
89651.99751746087,43160.984925395656,0.0,0.0,0.0,-0.1833068931420645,0.98221714935632,16.666666666666668
89653.19177276522,43160.48840087391,0.0,0.0,0.0,-0.1211535819769656,0.9900213179094528,16.666666666666668
89654.38602806957,43159.99187635217,0.0,0.0,0.0,-0.0590002708118668,0.9978254864625856,16.666666666666668
89655.66538447826,43159.81925560869,0.0,0.0,0.0,0.0231167805073197,0.995231751105153,16.666666666666668
89656.95419656522,43159.68262417391,0.0,0.0,0.0,0.1074520251769609,0.9914826930909906,16.666666666666668
89658.2244100087,43159.8477,0.0,0.0,0.0,0.1959256101851352,0.9759964393530473,16.666666666666668
89659.48222435653,43160.213914,0.0,0.0,0.0,0.2871580887523319,0.9526853884659162,16.666666666666668
89660.63384796522,43160.70680223044,0.0,0.0,0.0,0.3750820304722725,0.924390331189598,16.666666666666668
89661.5376931826,43161.495263665216,0.0,0.0,0.0,0.4552860528819478,0.8844659256718411,16.666666666666668
89662.4415384,43162.2837251,0.0,0.0,0.0,0.5354900752916231,0.8445415201540841,16.666666666666668
89663.00756157392,43163.484099795656,0.0,0.0,0.0,0.5248542922514107,0.8510731200803215,16.666666666666668
89663.57358474782,43164.68447449131,0.0,0.0,0.0,0.5142185092111956,0.8576047200065602,16.666666666666668
89664.19720876087,43165.87918478696,0.0,0.0,0.0,0.4847616655433065,0.8734906351835323,16.666666666666668
89664.84551884783,43167.07146748261,0.0,0.0,0.0,0.447238653034986,0.8933855426108186,16.666666666666668
89665.58664696706,43168.21048996525,0.0,0.0,0.0,0.3703745269951671,0.920689786227474,16.666666666666668
89666.4670021347,43169.26962212837,0.0,0.0,0.0,0.2344987306580959,0.959108034128184,16.666666666666668
89667.38962763821,43170.2526504319,0.0,0.0,0.0,0.0972994643733509,0.9927857670575936,16.666666666666668
89668.69268616455,43170.55074399918,0.0,0.0,0.0,-0.0518110314404598,0.9837988652452918,16.666666666666668
89669.9957446909,43170.848837566446,0.0,0.0,0.0,-0.2009215272542705,0.97481196343299,16.666666666666668
89671.26166853662,43170.403238930376,0.0,0.0,0.0,-0.2628348970762443,0.9637562608280646,16.666666666666668
89672.5183087122,43169.77171724346,0.0,0.0,0.0,-0.3029489854002581,0.9521833580249834,16.666666666666668
89673.66392747391,43169.05629209565,0.0,0.0,0.0,-0.3450647545306803,0.9374930382633572,16.666666666666668
89674.69852482174,43168.25696348696,0.0,0.0,0.0,-0.389182204467511,0.9196853015431856,16.666666666666668
89675.69161428261,43167.41872051304,0.0,0.0,0.0,-0.4318351130563516,0.901549186593928,16.666666666666668
89676.51867219566,43166.42482007826,0.0,0.0,0.0,-0.4686298562532311,0.8820995587283275,16.666666666666668
89677.3457301087,43165.43091964348,0.0,0.0,0.0,-0.5054245994501108,0.8626499308627268,16.666666666666668
89677.99179043043,43164.306438013045,0.0,0.0,0.0,-0.5451942900289655,0.8365584847694834,16.666666666666668
89678.61773990869,43163.16744736087,0.0,0.0,0.0,-0.5852945303169285,0.8097290588731682,16.666666666666668
89679.08319016956,43161.96520178696,0.0,0.0,0.0,-0.6286839702084711,0.7752689233419201,16.666666666666668
89679.44164095217,43160.72078626522,0.0,0.0,0.0,-0.6742662098357337,0.7357216480540496,16.666666666666668
89679.69357933043,43159.4618484087,0.0,0.0,0.0,-0.7194596960076369,0.6925297783225404,16.666666666666668
89679.69698876522,43158.16902510435,0.0,0.0,0.0,-0.7637460907837015,0.6408338548892072,16.666666666666668
89679.7003982,43156.8762018,0.0,0.0,0.0,-0.808032485559766,0.589137931455874,16.666666666666668
89679.30793750435,43155.65443693043,0.0,0.0,0.0,-0.84163232688111,0.5351637252189732,16.666666666666668
89678.91547680869,43154.43267206087,0.0,0.0,0.0,-0.8752321682024535,0.4811895189820721,16.666666666666668
89678.28358936087,43153.3202814913,0.0,0.0,0.0,-0.9021079361536968,0.4268931945010252,16.666666666666668
89677.54909044782,43152.25476562174,0.0,0.0,0.0,-0.9261019583748962,0.3724588193439156,16.666666666666668
89676.70742990001,43151.28222684783,0.0,0.0,0.0,-0.946310798512732,0.3201624084155164,16.666666666666668
