x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89625.1305566635,43137.64163261197,0.0,0.0,0.0,0.8861073595896811,0.4634800397870479,29.46788433524832
89621.67211303428,43142.6166807425,0.0,0.0,0.0,0.88386643169224,0.4677393835541613,26.14059485782712
89618.17606159193,43147.70248298531,0.0,0.0,0.0,0.8761631635678019,0.4820146375441945,22.324648387652083
89615.16867078205,43152.30405403444,0.0,0.0,0.0,0.8490782512051621,0.5282670946882682,19.44437859685373
89613.56698926784,43155.373150764804,0.0,0.0,0.0,0.7908634308529623,0.6119926745799182,16.899690287115533
89612.71768214354,43158.117884971725,0.0,0.0,0.0,0.7018147886755087,0.7123594615054614,15.424193369251444
89612.6987184907,43160.9180632017,0.0,0.0,0.0,0.6140691621836482,0.7892522182769411,12.427076723772778
89613.19942043965,43163.13129001933,0.0,0.0,0.0,0.4582129329765774,0.8888424540113972,10.402307255180396
89614.08035758013,43164.45151453725,0.0,0.0,0.0,0.3095290665154983,0.9508899815341648,12.770268345831395
89615.78669854562,43165.80301363567,0.0,0.0,0.0,0.1553684505416582,0.9878565910982648,12.95767270502769
89617.6197967902,43166.449160074815,0.0,0.0,0.0,-0.0252750812067796,0.9996805341057664,11.064293052891594
89619.58596528192,43166.35705367351,0.0,0.0,0.0,-0.1790080913289066,0.983847601632886,13.52774033776883
89621.31339411774,43165.792199914154,0.0,0.0,0.0,-0.3525185270345706,0.9358048344058588,11.78897384813731
89623.23690056449,43164.16868418534,0.0,0.0,0.0,-0.4494210624273601,0.8933200482731052,20.796079931473912
89625.97552057395,43160.650215575675,0.0,0.0,0.0,-0.5197518774104294,0.8543172630401038,21.31261509459216
89628.60574743852,43155.45488180568,0.0,0.0,0.0,-0.5560135366496701,0.8311732352899279,16.686528390489343
89630.10259273644,43151.49426641878,0.0,0.0,0.0,-0.5272520237159878,0.8497089522226982,13.96713923190974
89631.26448376215,43149.31638107147,0.0,0.0,0.0,-0.510567555060917,0.8598376426507026,15.287367155147964
89632.529586022,43147.05005129251,0.0,0.0,0.0,-0.5266281092013659,0.8500957796619121,15.887835290436133
89634.23846316966,43143.49524248606,0.0,0.0,0.0,-0.4944260323257502,0.8692197067247246,18.11937698130491
89636.03573189062,43140.42681583318,0.0,0.0,0.0,-0.3866984649329243,0.9222062118737436,15.72890958294289
89637.97542694458,43138.645240376056,0.0,0.0,0.0,-0.2797642261542926,0.9600687359581552,14.638844515573378
89640.06380971905,43137.385151327275,0.0,0.0,0.0,-0.155812158341574,0.9877867033489266,12.365284764969816
89641.67729729363,43136.94096975535,0.0,0.0,0.0,0.0153075960497622,0.9998828318874052,11.035803726549462
89643.45446894057,43137.03208825701,0.0,0.0,0.0,0.1845967753185377,0.9828143418479388,12.322863884608632
89645.37008461259,43137.941928664,0.0,0.0,0.0,0.3246190593177013,0.9458448426289012,12.578499532014742
89646.59810077463,43138.90118019601,0.0,0.0,0.0,0.5294954784622007,0.8483127597107597,10.606115096813287
89647.54139034612,43141.146105319,0.0,0.0,0.0,0.6376544283716898,0.7703225493116331,14.795814197810332
89647.83305491917,43143.768714111175,0.0,0.0,0.0,0.7303107708170671,0.6831150547518194,12.290374868638231
89647.7505098806,43145.104036622695,0.0,0.0,0.0,0.8411802457831664,0.5407548373377458,10.285796979256364
89646.07088288711,43148.388603617284,0.0,0.0,0.0,0.8670976486529978,0.4981382014064395,21.350024074562143
89643.84316835454,43152.117508250354,0.0,0.0,0.0,0.8900402215320103,0.4558820067246018,18.986871336060428
89641.82527381627,43154.69605296175,0.0,0.0,0.0,0.919985018025711,0.3919535260821521,16.417473816660046
89640.20142396927,43156.11356275172,0.0,0.0,0.0,0.91215372019186,0.4098482533086485,14.051287170348116
89636.97980450808,43159.99573316358,0.0,0.0,0.0,0.9062696978467216,0.4226999346638365,25.508688336444
89633.0629799066,43164.59613440341,0.0,0.0,0.0,0.9084110636106192,0.4180781500028714,24.90166279259729
89630.15527245172,43167.98054276533,0.0,0.0,0.0,0.9034666135216324,0.4286584634085199,22.13027228011136
89627.46968219764,43171.40208189234,0.0,0.0,0.0,0.912255419471374,0.4096218373635707,18.80154133377489
89624.34907278192,43174.6815463498,0.0,0.0,0.0,0.9322443335306294,0.3618293832734324,14.87928529715278
89622.456710307,43176.110599773885,0.0,0.0,0.0,0.9220855961831688,0.3869859859368687,12.4898557601173
89621.01769590817,43177.96768142806,0.0,0.0,0.0,0.8641320716858684,0.5032651017941631,12.735934337432084
89619.62262272957,43179.82520087241,0.0,0.0,0.0,0.7225373767307871,0.6913318589700553,10.315536677279388
89619.45149050726,43183.42178482238,0.0,0.0,0.0,0.6359471362834235,0.7717326219960595,13.311695122265789
89620.75544313811,43185.8841609093,0.0,0.0,0.0,0.4869554367329679,0.873426815844467,11.024176660624471
89622.4149450896,43187.42180574352,0.0,0.0,0.0,0.3339147472267276,0.9426032790015696,13.294720223770538
89624.69291939106,43188.9836577248,0.0,0.0,0.0,0.1883597095926675,0.9821001068130304,13.589684599816998
89626.98423117973,43189.48392882171,0.0,0.0,0.0,0.0373266039955201,0.9993031194958624,13.328145882626869
89629.88096954532,43189.50321640283,0.0,0.0,0.0,-0.1609400465222831,0.9869641844694292,14.560856271021114
89632.65066595559,43188.296101856984,0.0,0.0,0.0,-0.2719340642183112,0.9623158861401548,18.981481746012875
89634.33837763694,43186.14958665648,0.0,0.0,0.0,-0.2814611913928038,0.9595726120204472,19.34621796275928
89635.83972390434,43183.62836832891,0.0,0.0,0.0,-0.1873730739306293,0.9822888226818968,16.919418098915013
89638.38636092594,43182.30611157585,0.0,0.0,0.0,-0.0387015087454386,0.9992508159720596,14.636872506424243
89640.69578558659,43181.7765174371,0.0,0.0,0.0,0.0771497963443323,0.9970195128100694,19.175946944022296
89644.02086744373,43181.945623570326,0.0,0.0,0.0,0.1810380298243888,0.9834760961799244,22.59003444797888
89647.54896870814,43182.94902729839,0.0,0.0,0.0,0.2281379106281466,0.9736288274975344,20.65340549249068
89651.41295907254,43184.875449377396,0.0,0.0,0.0,0.2041490047620189,0.9789398264728416,16.93983580392343
89655.4048901526,43186.843330109354,0.0,0.0,0.0,0.1125638157540658,0.9936444974853356,14.303238621847944
89657.78912817729,43187.56797228919,0.0,0.0,0.0,-0.0305927922431263,0.999531930987084,12.228742295040965
89659.62840202067,43187.64148972128,0.0,0.0,0.0,-0.1354544701517794,0.990783571985275,10.935293608593213
89661.64960895857,43187.21852496535,0.0,0.0,0.0,-0.337299036765163,0.9413975567194198,9.169232507000084
89662.65120689827,43186.6623075737,0.0,0.0,0.0,-0.5254964669614179,0.8507957823185699,12.62273182446116
89663.92446731149,43184.94305434428,0.0,0.0,0.0,-0.6304934236501336,0.7761945907657004,14.204271419496452
89664.63879890452,43182.10615126946,0.0,0.0,0.0,-0.712743256710646,0.7014250138207949,11.83314909755683
89664.70878838988,43180.32297677299,0.0,0.0,0.0,-0.820229095328072,0.5720351660320303,9.913945802733195
89664.35600270245,43178.927617619556,0.0,0.0,0.0,-0.897366848138936,0.4412853270404442,11.19873910160332
89663.42669117557,43177.436919734806,0.0,0.0,0.0,-0.9725142205035552,0.2328434901781938,10.359689340137248
89662.11133281772,43176.53628691752,0.0,0.0,0.0,-0.993879222783022,0.110472125534978,13.437902357418904
89658.62320556848,43175.557774423374,0.0,0.0,0.0,-0.9982919666741892,0.058422164233959,17.56351674623834
89654.13865709439,43175.03595446534,0.0,0.0,0.0,-0.9966292927589648,0.0820368991050116,14.780397016904184
89651.43697220024,43174.76667509183,0.0,0.0,0.0,-0.9819011416974884,0.1893941602404057,16.37905597375501
89648.60335177169,43173.76988281404,0.0,0.0,0.0,-0.9528034559444248,0.3035878362852513,13.647767856813118
89646.65018594498,43172.448309671265,0.0,0.0,0.0,-0.8892915652445313,0.4573406957454492,11.590084601559845
89645.64777398956,43171.26180413866,0.0,0.0,0.0,-0.7683340060906718,0.6400491036511649,10.078639942414537
89645.20825463168,43169.41691078133,0.0,0.0,0.0,-0.6548830221961393,0.7557302608995163,13.37775308717364
89645.33889268377,43167.4406585176,0.0,0.0,0.0,-0.5044279385510801,0.8634537942525401,11.20793403887949
89646.54730821347,43165.2938381474,0.0,0.0,0.0,-0.4349319474016685,0.9004633258103254,12.595690613614266
89648.27043284588,43162.90998523213,0.0,0.0,0.0,-0.276526463604482,0.961006303270899,10.201593030410592
89650.07092203306,43161.83389082795,0.0,0.0,0.0,-0.2100090425593332,0.9776994436140956,16.36217693090433
89652.7883158275,43160.602782114634,0.0,0.0,0.0,-0.1548558186555422,0.9879370807032812,13.917018241294777
89654.95997498113,43159.822743603836,0.0,0.0,0.0,-0.0337959639341093,0.9994287532494572,14.646463708350849
89657.3850133137,43159.64549143012,0.0,0.0,0.0,0.1011795780147488,0.9948681787014586,14.3795583811992
89659.496048893,43160.03137979291,0.0,0.0,0.0,0.2601714929132416,0.9655624238107524,12.13105794978013
89661.05966260098,43161.19862355791,0.0,0.0,0.0,0.4403636173069745,0.8978195166915879,13.22351770069286
89662.25963421784,43163.75077257011,0.0,0.0,0.0,0.5186868120354597,0.8549643214897868,16.755154742998833
89663.68121344298,43166.43842396378,0.0,0.0,0.0,0.4995070860835289,0.8663098007943475,13.568041861687732
89665.06281538557,43168.51256089478,0.0,0.0,0.0,0.4435722839644088,0.8962386004288132,10.555220675678347
89666.34997958996,43169.78059312488,0.0,0.0,0.0,0.284669519649304,0.958625716629089,8.72381535811698
89667.96578440326,43170.46293472465,0.0,0.0,0.0,0.1415735462005187,0.9899277403003764,11.739009962503507
89669.21576884121,43171.05010545599,0.0,0.0,0.0,-0.1466372970115608,0.989190327047906,9.851063930450447
89671.97052623816,43170.076831533916,0.0,0.0,0.0,-0.271301989433405,0.9624942755827052,19.94890983089444
89674.95142617935,43168.17670640946,0.0,0.0,0.0,-0.3877774209881371,0.921753042724454,17.77341450157588
89677.03627833078,43165.870086920455,0.0,0.0,0.0,-0.4853252738261486,0.874333676913782,20.60704109380713
89678.77800519393,43162.91735487322,0.0,0.0,0.0,-0.5751026455778304,0.8180812594414937,18.866770983243192
89679.63934173872,43160.0966071299,0.0,0.0,0.0,-0.6699513056694413,0.7424050431077438,16.950645592915613
89679.81746195297,43157.69030672211,0.0,0.0,0.0,-0.764038519998422,0.6451706285616394,14.609327971629378
89679.09278215659,43154.95744772724,0.0,0.0,0.0,-0.841512004398263,0.540238416306743,16.228362684190145
89677.92527132676,43152.64130878681,0.0,0.0,0.0,-0.9069143832926296,0.4213149669510319,16.879250322757056
89676.04959517096,43150.601051655794,0.0,0.0,0.0,-0.9551694118702696,0.296059782184955,18.61127264320908
89672.96762779223,43148.74244130888,0.0,0.0,0.0,-0.9810779518495876,0.1936131513989131,19.536519944108417
89669.91461031944,43147.6768891588,0.0,0.0,0.0,-0.9947162320305076,0.1026626404055013,16.817408012956893
89665.94841077924,43146.93061308227,0.0,0.0,0.0,-0.9972633249742324,0.0739314592128325,12.90305937327564
89662.51864559346,43147.25439526003,0.0,0.0,0.0,-0.9961040565947024,0.0881856475600074,10.168189353357317
89660.32689719407,43146.92798672627,0.0,0.0,0.0,-0.9440027010925556,0.3299377218960563,8.339327796278551
89657.75237826028,43144.37320853422,0.0,0.0,0.0,-0.8652716534712609,0.5013032671937319,13.211700171483788
89656.03810578442,43140.74736094275,0.0,0.0,0.0,-0.7984119552012985,0.6021115758658354,22.906187591775225
89656.04119736854,43137.02450499712,0.0,0.0,0.0,-0.726569149559523,0.6870933494863355,21.128621109746785
89656.28947712849,43133.436631211465,0.0,0.0,0.0,-0.694695158042826,0.7193042731639046,20.195247868498743
89656.36359374943,43129.99932150775,0.0,0.0,0.0,-0.7277403572696226,0.685852733756367,17.42593075808535
89655.9931914477,43126.97949001206,0.0,0.0,0.0,-0.7790086740519087,0.6270131463947843,14.63141417393236
89655.42972600069,43125.06112403844,0.0,0.0,0.0,-0.8667053279991171,0.4988204831579621,12.414825630592334
89653.88666646456,43123.09249303729,0.0,0.0,0.0,-0.9256675924040494,0.37833782307997,13.847891311383204
89652.47727106775,43121.9774572289,0.0,0.0,0.0,-0.990115199526605,0.140256520940708,11.691105994836285
89648.4974619643,43121.34785452491,0.0,0.0,0.0,-0.9997746484770992,0.021228571842991,17.36781587087961
89642.78838260214,43121.4766596269,0.0,0.0,0.0,0.9996846155060174,0.0251131344237676,11.43208480525056
